"","","","","","","","","","","Freq"
0,0,1,1,1,0,47,0,0,0,1
0,0,1,1,1,0,48,1,0,0,1
0,0,1,1,1,0,50,0,0,0,1
0,0,1,1,1,1,47,0,0,0,1
0,0,1,1,1,11,0,39,0,0,1
0,0,1,1,1,49,0,0,0,0,1
0,0,1,1,1,49,1,0,0,0,1
0,0,1,1,22,4,0,21,0,1,1
0,0,1,1,28,16,0,5,0,0,1
0,0,1,1,28,21,0,0,0,0,1
0,0,1,1,28,7,1,14,0,1,1
0,0,1,1,36,3,1,9,0,0,1
0,0,1,1,36,5,3,5,0,0,1
0,0,1,1,38,9,0,2,0,0,1
0,0,1,1,4,42,0,1,0,1,1
0,0,1,1,42,0,0,7,0,0,1
0,0,1,1,42,3,0,4,0,0,1
0,0,1,1,43,2,0,4,0,0,1
0,0,1,1,44,2,0,2,0,0,1
0,0,1,1,45,2,1,1,0,0,1
0,0,1,1,45,3,0,0,0,0,1
0,0,1,1,46,1,0,1,0,0,1
0,0,1,1,46,1,1,0,0,0,1
0,0,1,1,47,0,1,1,0,0,1
0,0,1,1,47,0,2,0,0,0,1
0,0,1,1,48,0,0,0,0,0,1
0,0,1,1,48,0,0,1,0,0,2
0,0,1,1,49,0,0,1,0,0,1
0,0,1,1,49,1,0,1,0,0,2
0,0,1,1,50,0,0,0,0,0,1
0,0,1,1,50,0,0,1,0,0,1
0,0,1,1,50,2,0,5,0,0,1
0,0,1,1,51,0,0,0,0,0,1
0,0,1,10,0,0,41,0,0,0,1
0,0,1,11,2,2,36,0,0,0,1
0,0,1,12,0,34,3,0,0,0,1
0,0,1,12,0,35,3,0,0,0,1
0,0,1,12,1,3,34,0,0,0,1
0,0,1,12,28,2,8,0,0,0,1
0,0,1,12,3,34,1,1,0,0,1
0,0,1,13,0,37,0,2,0,0,1
0,0,1,14,0,35,0,1,0,0,1
0,0,1,18,0,32,0,0,0,0,1
0,0,1,2,0,0,47,0,0,0,1
0,0,1,2,0,0,49,0,0,0,2
0,0,1,2,0,0,56,0,0,0,1
0,0,1,2,0,1,47,0,0,0,1
0,0,1,2,0,1,55,0,0,0,1
0,0,1,2,0,2,1,45,0,0,1
0,0,1,2,0,45,0,4,0,0,1
0,0,1,2,0,46,1,0,0,0,1
0,0,1,2,0,47,0,0,0,0,1
0,0,1,2,0,48,0,0,0,0,1
0,0,1,2,0,49,0,0,0,0,2
0,0,1,2,1,0,0,46,0,0,1
0,0,1,2,1,1,46,0,0,0,1
0,0,1,2,1,2,44,0,0,0,1
0,0,1,2,2,45,1,0,0,0,1
0,0,1,2,44,2,2,0,0,0,1
0,0,1,2,45,1,0,1,0,0,1
0,0,1,2,46,1,0,1,0,0,1
0,0,1,2,49,0,0,0,0,0,2
0,0,1,20,0,27,1,1,0,0,1
0,0,1,21,2,25,0,1,2,0,1
0,0,1,22,0,27,0,0,0,0,1
0,0,1,22,0,29,0,0,0,0,1
0,0,1,24,2,26,0,0,0,0,1
0,0,1,29,6,8,6,0,0,0,1
0,0,1,3,0,0,0,46,0,0,1
0,0,1,3,0,45,1,0,0,0,1
0,0,1,3,0,46,0,0,0,0,1
0,0,1,3,0,47,0,0,0,0,1
0,0,1,3,1,1,0,45,0,0,1
0,0,1,3,1,42,0,5,1,0,1
0,0,1,3,44,2,3,0,0,0,1
0,0,1,3,45,1,0,0,0,0,1
0,0,1,3,7,0,40,0,0,0,1
0,0,1,30,0,10,9,0,0,0,1
0,0,1,30,0,19,0,0,0,0,1
0,0,1,31,0,17,0,0,0,1,1
0,0,1,31,12,7,0,0,0,0,1
0,0,1,34,0,15,1,0,0,0,1
0,0,1,35,0,11,0,2,1,0,1
0,0,1,35,0,12,2,0,0,0,1
0,0,1,35,1,10,5,0,0,0,1
0,0,1,36,1,15,0,0,0,0,1
0,0,1,38,0,6,5,0,0,0,1
0,0,1,39,1,7,3,0,0,0,1
0,0,1,4,0,1,44,0,0,0,1
0,0,1,4,0,45,1,0,1,0,1
0,0,1,4,1,1,47,0,0,0,1
0,0,1,4,1,2,43,0,0,0,1
0,0,1,40,2,3,4,0,0,0,1
0,0,1,41,0,7,0,1,0,0,1
0,0,1,41,1,6,1,1,0,0,1
0,0,1,42,0,5,2,0,0,0,1
0,0,1,42,0,7,0,0,0,0,1
0,0,1,42,1,0,8,0,0,0,1
0,0,1,42,2,0,5,0,0,0,1
0,0,1,43,0,4,2,0,0,1,1
0,0,1,43,0,6,0,0,0,0,1
0,0,1,43,0,6,2,1,0,0,1
0,0,1,43,1,2,6,0,0,0,1
0,0,1,43,1,4,0,0,0,1,1
0,0,1,43,2,0,0,3,1,0,1
0,0,1,43,3,3,1,2,0,0,1
0,0,1,44,0,12,1,0,1,0,1
0,0,1,44,0,3,0,1,0,1,1
0,0,1,44,0,4,2,0,0,0,1
0,0,1,44,0,5,0,0,0,0,1
0,0,1,44,0,6,0,0,0,0,1
0,0,1,44,2,1,1,2,1,0,1
0,0,1,44,2,3,0,2,0,0,1
0,0,1,45,0,0,3,0,2,0,1
0,0,1,45,0,4,0,0,0,0,1
0,0,1,45,0,6,0,0,0,0,1
0,0,1,45,2,2,0,0,0,0,1
0,0,1,45,3,0,1,0,0,0,1
0,0,1,45,3,7,0,1,0,0,1
0,0,1,46,0,0,2,1,0,0,1
0,0,1,46,0,1,0,1,1,0,1
0,0,1,46,0,1,1,1,1,0,1
0,0,1,46,0,3,0,0,0,0,2
0,0,1,46,1,1,2,1,0,0,1
0,0,1,47,0,0,0,0,1,1,1
0,0,1,47,0,0,3,0,0,0,1
0,0,1,47,0,1,0,0,1,0,1
0,0,1,47,0,1,0,1,0,0,1
0,0,1,47,0,3,0,0,0,0,1
0,0,1,47,0,5,0,0,0,0,1
0,0,1,47,1,1,0,0,0,0,1
0,0,1,48,0,0,1,0,0,0,1
0,0,1,48,0,0,1,0,1,0,1
0,0,1,48,0,1,0,0,0,0,5
0,0,1,48,0,1,0,0,0,1,1
0,0,1,48,0,1,0,2,0,0,1
0,0,1,48,0,1,1,0,0,0,2
0,0,1,48,0,1,1,1,0,0,1
0,0,1,48,0,2,0,0,0,0,2
0,0,1,48,0,3,0,0,0,0,1
0,0,1,48,0,3,1,0,0,0,1
0,0,1,48,1,0,2,0,0,0,1
0,0,1,49,0,0,0,0,0,0,11
0,0,1,49,0,0,1,0,0,0,1
0,0,1,49,0,0,1,0,0,1,1
0,0,1,49,0,1,0,0,0,0,3
0,0,1,49,0,1,1,0,0,0,1
0,0,1,49,1,0,0,0,0,0,2
0,0,1,5,0,1,44,0,0,0,1
0,0,1,50,0,0,0,0,0,0,6
0,0,1,50,0,0,1,0,0,0,3
0,0,1,50,0,1,0,0,0,0,3
0,0,1,50,0,2,0,0,0,0,1
0,0,1,51,0,0,0,0,0,0,6
0,0,1,51,0,1,0,0,1,0,1
0,0,1,52,0,0,0,0,0,0,1
0,0,1,53,0,0,1,0,0,0,1
0,0,1,53,1,0,0,0,1,0,1
0,0,1,54,0,0,0,0,0,0,1
0,0,1,56,0,0,0,0,0,0,1
0,0,1,6,10,33,0,0,0,0,1
0,0,1,7,0,2,41,0,0,0,1
0,0,1,7,0,39,1,2,0,0,1
0,0,1,7,0,44,0,0,0,0,1
0,0,1,7,1,1,40,0,0,0,1
0,0,1,7,1,4,37,0,0,1,1
0,0,1,7,1,40,1,1,0,0,1
0,0,1,8,0,39,1,1,0,0,1
0,0,1,8,1,41,0,0,0,0,1
0,0,1,9,1,1,39,1,0,0,1
0,0,1,9,1,37,4,0,0,0,1
0,0,10,0,0,0,40,0,0,0,1
0,0,10,0,0,0,42,0,0,0,1
0,0,10,0,1,2,38,0,0,0,1
0,0,10,0,2,0,40,0,0,0,1
0,0,10,14,0,26,0,0,0,0,1
0,0,10,2,0,38,0,0,0,1,1
0,0,10,2,35,1,0,2,0,0,1
0,0,10,3,22,5,13,1,0,0,1
0,0,10,36,1,8,0,0,0,0,1
0,0,10,7,1,2,0,32,0,0,1
0,0,10,7,3,3,29,0,0,0,1
0,0,10,8,30,4,0,0,0,0,1
0,0,11,0,38,2,0,0,0,0,1
0,0,11,7,22,11,0,1,0,0,1
0,0,12,12,21,4,1,2,0,0,1
0,0,12,31,1,5,2,0,0,0,1
0,0,13,20,2,5,12,1,0,0,1
0,0,13,22,0,12,3,0,0,0,1
0,0,13,7,0,3,25,2,0,0,1
0,0,14,0,33,2,2,1,0,0,1
0,0,14,29,0,7,0,0,0,0,1
0,0,14,3,32,0,1,0,0,0,1
0,0,15,0,19,0,0,16,0,0,1
0,0,15,27,2,1,7,0,0,0,1
0,0,15,3,0,26,5,1,0,0,1
0,0,16,12,0,20,5,0,0,0,1
0,0,16,23,1,9,2,0,0,0,1
0,0,18,19,4,3,7,0,0,0,1
0,0,19,0,19,1,11,0,0,0,1
0,0,19,8,0,0,20,0,4,0,1
0,0,2,0,0,0,0,0,48,0,1
0,0,2,0,0,0,0,47,1,0,1
0,0,2,0,0,0,0,49,0,0,2
0,0,2,0,0,0,47,0,1,0,2
0,0,2,0,0,0,48,0,0,0,6
0,0,2,0,0,0,48,0,1,0,1
0,0,2,0,0,0,49,0,0,0,5
0,0,2,0,0,0,50,0,0,0,2
0,0,2,0,0,0,50,0,0,1,1
0,0,2,0,0,0,50,1,0,0,1
0,0,2,0,0,0,51,0,0,0,2
0,0,2,0,0,0,54,0,1,0,1
0,0,2,0,0,0,55,0,0,0,1
0,0,2,0,0,1,47,0,1,0,1
0,0,2,0,0,1,48,0,0,0,1
0,0,2,0,0,1,51,0,0,0,1
0,0,2,0,0,3,0,47,0,0,1
0,0,2,0,0,3,45,1,0,0,1
0,0,2,0,0,47,1,0,0,0,1
0,0,2,0,0,48,0,1,0,0,1
0,0,2,0,0,49,0,0,0,1,1
0,0,2,0,1,0,1,54,0,0,1
0,0,2,0,1,0,48,0,0,0,1
0,0,2,0,1,0,50,0,0,0,2
0,0,2,0,1,51,0,0,0,0,1
0,0,2,0,2,0,46,1,0,0,1
0,0,2,0,2,0,47,0,0,0,1
0,0,2,0,3,1,44,0,0,0,1
0,0,2,0,3,2,45,0,0,0,1
0,0,2,0,35,0,2,13,0,0,1
0,0,2,0,4,1,1,49,0,0,1
0,0,2,0,42,7,0,0,0,0,1
0,0,2,0,45,0,3,0,0,0,1
0,0,2,0,45,1,0,1,0,2,1
0,0,2,0,45,1,0,4,0,0,1
0,0,2,0,45,2,0,2,1,0,1
0,0,2,0,45,3,2,3,0,0,1
0,0,2,0,46,0,1,3,0,0,1
0,0,2,0,47,0,1,0,0,2,1
0,0,2,0,47,0,2,0,0,0,1
0,0,2,0,47,0,3,0,0,0,1
0,0,2,0,48,0,0,0,0,0,1
0,0,2,0,48,0,0,1,0,0,1
0,0,2,0,48,0,1,0,0,0,1
0,0,2,0,49,0,0,0,0,0,3
0,0,2,0,49,0,0,1,0,0,1
0,0,2,0,49,0,0,2,0,0,1
0,0,2,0,50,0,0,0,0,0,1
0,0,2,0,51,0,0,0,0,0,1
0,0,2,1,0,0,47,1,0,0,1
0,0,2,1,0,0,48,0,0,0,2
0,0,2,1,0,0,50,0,0,0,1
0,0,2,1,0,1,0,47,0,0,1
0,0,2,1,0,1,46,0,0,1,1
0,0,2,1,0,1,47,0,0,0,1
0,0,2,1,0,1,48,0,0,0,1
0,0,2,1,0,2,47,0,0,0,1
0,0,2,1,0,2,49,0,0,0,1
0,0,2,1,0,4,43,0,0,0,1
0,0,2,1,0,45,1,2,0,0,1
0,0,2,1,0,46,0,1,0,0,1
0,0,2,1,0,47,0,0,0,0,1
0,0,2,1,0,47,0,1,0,0,1
0,0,2,1,2,0,48,0,0,0,1
0,0,2,1,3,0,46,0,0,0,1
0,0,2,1,44,0,2,3,0,0,1
0,0,2,1,45,0,1,2,0,0,1
0,0,2,1,47,1,1,1,0,0,1
0,0,2,1,48,0,0,0,0,0,1
0,0,2,1,49,0,0,0,0,0,1
0,0,2,1,49,1,0,0,0,0,1
0,0,2,1,7,1,39,0,0,0,1
0,0,2,11,0,40,0,0,0,0,1
0,0,2,13,0,35,0,0,0,0,1
0,0,2,19,0,31,0,1,0,2,1
0,0,2,2,0,0,0,47,0,0,1
0,0,2,2,0,0,44,1,0,1,1
0,0,2,2,0,0,48,0,0,0,1
0,0,2,2,0,1,46,0,0,0,1
0,0,2,2,0,2,42,1,1,0,1
0,0,2,2,0,2,46,0,0,0,1
0,0,2,2,0,3,44,0,0,0,1
0,0,2,2,0,50,0,2,0,0,1
0,0,2,2,32,3,0,11,1,0,1
0,0,2,2,45,1,0,0,0,1,1
0,0,2,21,0,28,0,0,0,0,1
0,0,2,22,22,1,1,2,0,0,1
0,0,2,24,2,6,16,0,0,0,1
0,0,2,25,0,0,25,0,0,0,1
0,0,2,3,0,3,43,0,0,0,1
0,0,2,3,0,43,0,2,0,0,1
0,0,2,3,0,47,0,0,1,0,1
0,0,2,3,0,48,1,0,0,0,1
0,0,2,3,1,0,44,0,0,0,1
0,0,2,3,1,1,46,0,0,0,1
0,0,2,3,46,0,0,0,0,0,1
0,0,2,33,1,15,0,0,0,0,1
0,0,2,33,4,11,0,0,0,0,1
0,0,2,34,4,2,9,2,0,0,1
0,0,2,35,1,11,3,0,0,0,1
0,0,2,36,0,9,3,2,1,0,1
0,0,2,37,0,11,2,0,0,0,1
0,0,2,39,0,5,4,1,0,0,1
0,0,2,4,1,0,42,0,1,0,1
0,0,2,4,40,1,0,2,1,0,1
0,0,2,4,41,3,2,0,0,0,1
0,0,2,41,0,2,4,0,0,1,1
0,0,2,42,0,3,4,0,0,0,1
0,0,2,43,0,0,0,6,0,0,1
0,0,2,43,0,4,4,0,0,0,1
0,0,2,43,4,1,0,0,0,0,1
0,0,2,44,0,2,0,2,0,0,1
0,0,2,44,0,4,0,0,0,0,1
0,0,2,44,0,4,1,0,0,0,1
0,0,2,44,1,2,1,0,0,0,1
0,0,2,45,0,0,2,0,0,1,1
0,0,2,45,0,0,2,1,0,0,1
0,0,2,45,0,4,0,0,0,0,1
0,0,2,45,0,5,0,0,0,1,1
0,0,2,45,3,0,2,0,0,0,1
0,0,2,46,0,0,2,0,0,0,1
0,0,2,46,0,0,4,0,0,0,1
0,0,2,46,0,1,2,0,0,0,1
0,0,2,46,0,2,0,0,0,0,1
0,0,2,46,1,0,2,0,0,0,1
0,0,2,47,0,0,2,1,0,0,1
0,0,2,47,0,0,3,0,0,0,1
0,0,2,47,1,1,0,2,0,0,1
0,0,2,48,0,0,0,0,0,0,1
0,0,2,48,0,0,0,0,0,1,1
0,0,2,48,0,0,1,0,0,0,1
0,0,2,48,0,1,1,0,0,0,1
0,0,2,49,0,0,0,0,0,0,4
0,0,2,5,0,43,0,0,0,0,1
0,0,2,5,29,0,14,0,0,0,1
0,0,2,50,0,0,0,0,0,0,1
0,0,2,50,0,1,1,0,0,1,1
0,0,2,51,0,1,3,0,0,0,1
0,0,2,53,1,2,0,0,0,0,1
0,0,2,7,0,1,38,0,0,2,1
0,0,2,7,0,44,0,0,0,0,1
0,0,2,8,0,41,1,0,0,0,1
0,0,2,9,1,1,37,0,0,0,1
0,0,20,2,0,0,29,0,0,0,1
0,0,21,4,12,6,3,4,0,0,1
0,0,24,1,0,0,26,0,0,0,1
0,0,24,10,3,8,3,1,1,0,1
0,0,24,17,0,9,2,0,0,0,1
0,0,25,0,13,7,1,5,0,0,1
0,0,25,0,6,2,3,15,1,0,1
0,0,25,27,0,5,0,0,0,0,1
0,0,26,1,6,5,14,0,1,0,1
0,0,27,0,0,0,24,0,0,0,1
0,0,27,15,0,9,0,0,0,0,1
0,0,27,3,16,0,0,5,0,0,1
0,0,28,0,0,0,25,0,0,0,1
0,0,28,14,6,2,1,0,0,0,1
0,0,28,18,0,2,8,0,0,0,1
0,0,29,11,3,3,5,0,0,0,1
0,0,3,0,0,0,48,0,0,0,3
0,0,3,0,0,0,48,1,0,0,1
0,0,3,0,1,1,0,45,0,0,1
0,0,3,0,1,1,46,0,0,0,1
0,0,3,0,1,1,47,0,0,0,2
0,0,3,0,2,0,48,0,0,0,1
0,0,3,0,26,2,2,18,0,0,1
0,0,3,0,38,0,3,7,0,0,1
0,0,3,0,44,1,0,1,0,1,1
0,0,3,0,46,0,0,1,0,0,1
0,0,3,0,46,0,0,4,0,0,1
0,0,3,0,47,0,0,0,0,0,2
0,0,3,0,49,1,0,1,0,0,1
0,0,3,1,0,0,0,48,0,0,1
0,0,3,1,0,0,49,0,1,0,1
0,0,3,1,1,0,48,0,0,0,1
0,0,3,1,24,1,20,1,0,0,1
0,0,3,1,43,0,0,5,1,0,1
0,0,3,1,45,0,1,1,0,0,1
0,0,3,1,45,0,2,0,0,0,1
0,0,3,1,46,0,1,0,0,0,1
0,0,3,1,47,0,0,0,0,0,1
0,0,3,10,0,36,1,0,0,0,1
0,0,3,12,2,0,33,1,0,0,1
0,0,3,14,30,2,2,1,0,0,1
0,0,3,19,0,29,0,0,0,0,1
0,0,3,2,32,2,0,13,0,0,1
0,0,3,2,38,2,3,3,0,0,1
0,0,3,2,42,4,0,0,0,0,1
0,0,3,2,6,1,39,0,0,0,1
0,0,3,28,0,8,2,8,1,0,1
0,0,3,29,5,2,9,2,0,0,1
0,0,3,3,0,0,44,0,0,0,1
0,0,3,3,0,0,46,0,0,0,1
0,0,3,30,0,21,0,0,0,0,1
0,0,3,32,1,11,3,0,0,1,1
0,0,3,33,5,1,8,0,0,0,1
0,0,3,35,5,6,4,0,0,0,1
0,0,3,39,0,0,11,0,0,0,1
0,0,3,39,1,5,2,0,0,0,1
0,0,3,39,1,8,0,0,0,0,1
0,0,3,4,0,4,41,1,0,0,1
0,0,3,4,0,43,0,0,0,0,1
0,0,3,40,0,7,1,0,0,0,1
0,0,3,43,0,3,1,0,0,0,1
0,0,3,43,2,1,0,1,0,0,1
0,0,3,44,0,0,3,0,0,0,1
0,0,3,44,0,3,0,0,0,0,1
0,0,3,44,1,1,2,0,0,0,1
0,0,3,46,1,2,0,0,0,0,1
0,0,3,5,33,4,2,3,0,1,1
0,0,3,6,5,1,34,1,0,0,1
0,0,3,7,0,42,0,0,0,0,1
0,0,3,8,0,0,38,1,0,0,1
0,0,3,9,0,0,41,0,0,0,1
0,0,30,1,10,0,9,0,0,0,1
0,0,31,0,7,2,7,3,0,0,1
0,0,31,4,2,1,0,13,0,0,1
0,0,33,1,0,1,14,0,1,0,1
0,0,33,2,0,15,0,0,0,0,1
0,0,34,0,4,5,2,5,0,0,1
0,0,34,2,6,0,1,8,1,0,1
0,0,34,9,1,2,5,0,0,0,1
0,0,35,0,1,0,14,0,0,0,1
0,0,35,1,1,12,1,0,0,0,1
0,0,36,0,0,0,15,0,0,0,1
0,0,36,0,5,9,2,0,0,0,1
0,0,36,0,7,2,1,4,0,0,1
0,0,36,1,0,13,0,0,0,0,1
0,0,36,1,1,1,12,0,0,0,1
0,0,36,1,3,11,1,1,0,0,1
0,0,36,5,1,8,0,0,0,0,1
0,0,37,15,0,6,0,0,0,1,1
0,0,37,2,0,0,11,0,0,0,1
0,0,37,3,3,1,4,2,0,0,1
0,0,37,7,1,6,0,1,0,0,1
0,0,38,1,1,4,0,6,0,0,1
0,0,38,1,4,6,1,0,0,0,1
0,0,38,2,0,9,1,0,0,0,1
0,0,38,3,1,9,0,0,0,0,1
0,0,38,3,7,2,1,1,0,0,1
0,0,39,0,0,0,0,0,11,0,1
0,0,39,0,0,0,12,0,0,0,1
0,0,39,0,0,1,11,0,0,0,1
0,0,39,0,3,0,1,6,1,0,1
0,0,39,0,7,0,6,0,0,0,1
0,0,39,6,3,1,1,0,0,0,1
0,0,39,9,1,2,1,0,0,0,1
0,0,4,0,0,0,46,0,0,0,2
0,0,4,0,0,2,46,0,0,0,1
0,0,4,0,0,3,0,43,1,0,1
0,0,4,0,0,51,0,0,0,0,1
0,0,4,0,0,7,1,39,0,0,1
0,0,4,0,1,1,48,0,0,0,1
0,0,4,0,3,0,43,1,0,0,1
0,0,4,0,42,1,1,3,0,0,1
0,0,4,1,34,6,0,7,0,0,1
0,0,4,1,42,0,1,3,0,0,1
0,0,4,1,43,1,0,2,0,0,1
0,0,4,1,44,0,0,2,0,0,1
0,0,4,1,45,1,0,2,0,0,1
0,0,4,1,46,0,1,0,0,0,1
0,0,4,1,7,0,41,0,0,0,1
0,0,4,26,2,16,4,1,0,0,1
0,0,4,3,0,44,0,0,0,0,1
0,0,4,3,24,6,7,7,0,0,1
0,0,4,3,4,0,37,2,0,0,1
0,0,4,30,1,16,0,0,0,0,1
0,0,4,31,0,16,0,0,0,0,1
0,0,4,40,1,2,5,0,0,0,1
0,0,4,42,1,1,6,0,0,0,1
0,0,4,44,0,3,0,0,0,0,1
0,0,4,45,0,1,0,1,0,0,1
0,0,4,45,0,2,0,0,0,0,1
0,0,4,46,0,0,2,0,0,1,1
0,0,4,47,0,1,0,0,0,0,1
0,0,4,48,0,0,0,0,0,0,1
0,0,4,8,0,4,35,0,0,0,1
0,0,4,9,0,38,0,0,0,0,1
0,0,40,2,1,6,0,1,0,0,1
0,0,40,6,0,0,2,0,3,0,1
0,0,40,8,0,2,0,0,0,0,1
0,0,41,0,10,0,0,2,0,0,1
0,0,41,1,5,3,1,0,0,0,1
0,0,41,5,1,3,1,0,0,0,1
0,0,42,0,0,0,9,0,0,0,1
0,0,42,0,5,0,1,3,0,0,1
0,0,42,0,7,1,0,0,0,0,1
0,0,42,1,6,1,2,0,0,0,1
0,0,42,3,0,4,1,0,0,0,1
0,0,42,4,0,0,4,0,1,0,1
0,0,42,4,5,0,1,0,0,0,1
0,0,42,7,0,1,0,0,0,0,1
0,0,42,7,0,2,4,0,0,0,1
0,0,43,0,0,0,7,0,0,0,1
0,0,43,0,1,6,0,1,0,0,1
0,0,43,1,0,0,8,0,0,0,1
0,0,43,1,0,6,0,1,0,0,1
0,0,43,2,0,4,1,0,0,0,1
0,0,43,4,0,3,0,0,0,0,1
0,0,43,8,0,2,0,0,1,0,1
0,0,44,1,0,0,5,0,0,1,1
0,0,44,1,0,2,4,0,0,0,1
0,0,44,1,2,1,1,1,0,0,1
0,0,44,1,4,0,1,1,0,1,1
0,0,44,1,4,1,0,0,0,0,1
0,0,44,2,0,0,3,2,0,0,1
0,0,44,2,1,3,0,0,1,0,1
0,0,44,2,2,3,0,0,0,0,1
0,0,44,3,0,5,0,0,0,0,1
0,0,44,4,0,1,0,1,0,0,1
0,0,44,4,1,0,0,2,0,0,1
0,0,44,5,0,1,1,0,0,0,1
0,0,44,6,0,1,0,0,0,0,1
0,0,44,6,1,1,0,1,0,0,1
0,0,45,0,0,0,0,0,9,0,1
0,0,45,0,0,0,6,0,0,0,1
0,0,45,0,0,1,5,0,0,0,1
0,0,45,0,0,5,1,0,0,0,1
0,0,45,0,1,0,0,4,0,0,1
0,0,45,0,1,1,3,0,0,0,1
0,0,45,0,2,0,2,0,1,0,1
0,0,45,0,5,0,1,0,0,0,1
0,0,45,1,1,0,3,0,0,0,1
0,0,45,2,0,1,2,0,0,0,1
0,0,45,2,1,1,2,0,1,0,1
0,0,45,2,1,3,0,0,0,0,1
0,0,45,2,2,2,0,0,0,0,1
0,0,45,2,5,0,0,0,0,0,1
0,0,45,3,0,1,2,0,0,0,1
0,0,45,3,0,1,3,0,0,0,1
0,0,45,4,0,1,1,0,0,0,1
0,0,45,7,1,1,0,0,0,0,1
0,0,46,0,0,0,1,1,2,0,1
0,0,46,0,0,0,2,1,1,0,1
0,0,46,0,0,1,0,0,3,0,1
0,0,46,0,1,0,2,0,1,0,1
0,0,46,0,1,0,2,1,0,0,1
0,0,46,0,1,0,3,0,0,0,1
0,0,46,0,3,0,1,0,0,0,2
0,0,46,0,4,0,0,0,0,1,1
0,0,46,0,5,0,0,0,0,0,1
0,0,46,1,0,0,6,0,0,0,1
0,0,46,1,0,1,1,0,1,0,1
0,0,46,1,0,1,3,0,0,0,1
0,0,46,1,0,4,0,0,0,0,1
0,0,46,1,1,0,2,0,0,0,1
0,0,46,1,2,0,1,0,1,0,1
0,0,46,2,0,3,0,0,0,0,1
0,0,46,2,1,0,1,0,0,0,1
0,0,46,3,0,1,2,0,0,0,1
0,0,46,3,0,2,0,0,0,0,1
0,0,46,3,1,0,0,1,0,0,1
0,0,47,0,0,0,4,0,0,0,1
0,0,47,0,0,1,5,0,0,0,1
0,0,47,0,0,2,0,1,0,0,1
0,0,47,0,0,2,1,0,0,0,1
0,0,47,0,0,2,3,0,0,0,1
0,0,47,0,1,0,2,0,0,0,1
0,0,47,0,3,0,0,0,0,0,1
0,0,47,1,0,0,1,0,1,0,1
0,0,47,1,0,0,2,0,0,0,2
0,0,47,1,1,0,1,1,0,0,1
0,0,47,1,1,1,0,1,0,0,1
0,0,47,1,1,1,2,0,0,0,1
0,0,47,1,1,2,0,0,0,0,1
0,0,47,1,2,1,0,0,2,0,1
0,0,47,1,4,0,0,0,0,0,1
0,0,47,2,0,1,0,0,0,0,1
0,0,47,2,0,4,1,0,0,0,1
0,0,47,2,2,1,5,2,0,0,1
0,0,47,3,0,0,0,0,0,0,3
0,0,47,3,0,1,2,0,0,0,1
0,0,47,5,0,0,0,0,0,0,1
0,0,48,0,0,0,0,2,0,0,1
0,0,48,0,0,0,0,3,0,0,1
0,0,48,0,0,0,1,0,1,0,1
0,0,48,0,0,0,1,0,2,0,1
0,0,48,0,0,0,1,1,0,0,1
0,0,48,0,0,0,2,0,0,0,5
0,0,48,0,0,0,3,0,0,0,2
0,0,48,0,0,0,5,1,0,0,1
0,0,48,0,0,1,0,0,1,0,1
0,0,48,0,0,1,0,1,1,0,1
0,0,48,0,0,1,1,1,0,0,1
0,0,48,0,0,1,2,0,0,0,1
0,0,48,0,0,1,3,0,0,0,1
0,0,48,0,0,2,0,0,0,0,1
0,0,48,0,0,2,1,0,0,0,1
0,0,48,0,1,0,0,0,1,0,1
0,0,48,0,1,0,0,1,0,0,2
0,0,48,0,1,0,1,0,0,0,2
0,0,48,0,1,1,0,0,0,0,2
0,0,48,0,2,0,0,0,0,0,1
0,0,48,0,2,0,1,0,0,0,1
0,0,48,0,2,1,0,0,0,0,1
0,0,48,0,3,0,0,0,0,0,1
0,0,48,1,0,0,1,0,0,0,2
0,0,48,1,0,0,2,0,0,0,2
0,0,48,1,0,0,3,0,0,0,1
0,0,48,1,0,1,0,0,0,0,1
0,0,48,1,0,1,0,0,0,1,1
0,0,48,1,0,1,1,0,1,0,1
0,0,48,1,0,2,1,0,0,0,1
0,0,48,1,1,0,0,0,1,0,1
0,0,48,1,1,0,2,0,0,0,1
0,0,48,1,1,2,0,0,0,0,1
0,0,48,2,0,0,0,0,0,0,2
0,0,48,2,0,0,0,0,0,1,1
0,0,48,2,0,0,0,1,0,0,1
0,0,48,2,0,0,1,0,0,0,2
0,0,48,2,0,1,0,0,0,0,2
0,0,48,2,1,0,0,1,0,0,1
0,0,48,3,0,0,0,0,0,0,1
0,0,49,0,0,0,0,0,0,1,1
0,0,49,0,0,0,0,0,1,0,3
0,0,49,0,0,0,0,1,0,0,4
0,0,49,0,0,0,0,1,1,0,1
0,0,49,0,0,0,1,0,0,0,14
0,0,49,0,0,0,1,0,0,1,2
0,0,49,0,0,0,1,1,0,0,4
0,0,49,0,0,0,2,0,0,0,4
0,0,49,0,0,1,0,0,0,0,6
0,0,49,0,0,2,0,1,0,0,1
0,0,49,0,1,0,0,0,0,0,14
0,0,49,0,1,0,0,0,1,0,1
0,0,49,0,1,0,0,1,0,0,2
0,0,49,0,1,0,1,0,0,0,2
0,0,49,0,1,0,1,1,0,0,1
0,0,49,0,1,0,5,0,0,0,1
0,0,49,0,1,1,0,0,0,0,3
0,0,49,0,1,1,0,1,0,0,1
0,0,49,0,1,3,1,0,0,0,1
0,0,49,0,2,0,0,0,0,0,6
0,0,49,0,3,0,0,0,0,0,1
